,0
16,https://www.hilcoglobal.com/smarter-perspectives/details/metals/uncertainty-and-diminished-demand-continue-to-weigh-on-prospects-for-steel-aluminum-market-recovery
17,https://www.hilcoglobal.com/docs/default-source/perspectives/performance-solutions-smarter-perspective-covid-19.pdf?sfvrsn=4d179fa3_0
18,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/does-the-same-fate-await-aftermarket-parts-that-beset-new-car-sales
19,https://www.hilcoglobal.com/docs/default-source/case-study/enhanced-analytics.pdf?sfvrsn=a6f16da2_2
20,https://www.hilcoglobal.com/smarter-perspectives/4
21,https://www.hilcoglobal.com/docs/default-source/perspectives/hcr2123-618-electric-vehicle-market-smarter-perspective.pdf?sfvrsn=bf246aa2_0
22,https://www.hilcoglobal.com/smarter-perspectives/details/retail/record-online-holiday-sales-suggest-growing-need-for-omnichannel-driven-valuation-methodologies
23,https://www.hilcoglobal.com/smarter-perspectives/details/retail/retail-inventories-low-and-deals-hard-to-find-as-holiday-shopping-intensifies
24,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/the-empty-space-between-cars-on-dealer-lots-is-growing
25,https://www.hilcoglobal.com/smarter-perspectives/details/home-furnishings/home-centric-consumers-adopt-new-habits-continue-to-drive-strength-in-home-furnishings-market
26,https://www.hilcoglobal.com/smarter-perspectives/details/analytics-and-automation/real-challenges-real-solutions
27,https://www.hilcoglobal.com/smarter-perspectives/details/audiovisual/recovery-values-remain-resilient-even-as-lights-cameras-and-av-gear-see-limited-action-during-pandemic
28,https://www.hilcoglobal.com/smarter-perspectives/details/forestry/pandemic-impacts-continue-to-shape-the-course-of-forestry-markets
29,https://www.hilcoglobal.com/docs/default-source/default-document-library/hg-152-gh_action_data_sp_article_1.pdf?sfvrsn=4ebc6fa2_0
30,https://www.hilcoglobal.com/docs/default-source/perspectives/hilco-tech-patent-mx---smarter-perspective.pdf?sfvrsn=c85d97a3_0
31,https://www.hilcoglobal.com/smarter-perspectives/details/beauty-industry/podcast-shifting-dynamics-and-priorities-in-cosmetics-and-skin-care
32,https://www.hilcoglobal.com/docs/default-source/perspectives/hilco-streambank-template-update-smarter-perspective_email.pdf?sfvrsn=5b2195a3_0
33,https://www.hilcoglobal.com/smarter-perspectives/details/home-furnishings/podcast-the-reshaping-of-home-furnishings-demand-and-purchase-behavior
34,https://www.hilcoglobal.com/smarter-perspectives/details/metals/rising-steel-prices-were-inevitable.-how-long-will-they-last
35,https://www.hilcoglobal.com/smarter-perspectives/10
36,https://www.hilcoglobal.com/docs/default-source/perspectives/chemical-smarter-perspective.pdf?sfvrsn=c3595a3_0
37,https://www.hilcoglobal.com/smarter-perspectives/details/cannabis/podcast-prospects-and-challenges-for-the-cannabis-market-across-the-u.s
38,https://www.hilcoglobal.com/docs/default-source/perspectives/automotive-aftermarket-autoparts24a003c156f5681a826dff00000cea79.pdf?sfvrsn=8d556ba2_0
39,https://www.hilcoglobal.com/smarter-perspectives/details/real-estate/tenants-gaining-more-leverage-in-mall-lease-negotiations
40,https://www.hilcoglobal.com/smarter-perspectives/details/intellectual-property/podcast-how-data-driven-insights-and-thorough-management-of-technology-patent-portfolios-can-lead-to-the-realization-of-significant-value
41,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/the-u.s.-automotive-industry-hits-bottom-in-second-quarter
42,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/online-sales-momentum-foretells-further-challenges-for-automotive-aftermarket-industry-in-post-pandemic-environment
43,https://www.hilcoglobal.com/smarter-perspectives/details/enterprise-valuation/best-practices-in-impairment-testing-enterprise-valuation-and-portfolio-review-in-the-wake-of-covid-19
44,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/challenges-and-opportunities-along-the-road-to-electric-vehicle-proliferation
45,https://www.hilcoglobal.com/smarter-perspectives/details/food-beverage/hilco-global-smarter-perspectives-podcast-series-hilco-valuation-services-sea-food
46,https://www.hilcoglobal.com/smarter-perspectives/details/auctions/auction-theory-and-its-application-to-the-monetization-of-business-assets
47,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/headline-news-for-automotive-aftermarket-overwhelmingly-positive
48,https://www.hilcoglobal.com/docs/default-source/perspectives/01232020-the-evolving-story-of-steel-aluminum-tariffs_final.pdf?sfvrsn=a58a91a3_0
49,https://www.hilcoglobal.com/smarter-perspectives/8
50,https://www.hilcoglobal.com/docs/default-source/perspectives/new-smarter-perspective--food-and-covid.pdf?sfvrsn=1ed90a3_4
51,https://www.hilcoglobal.com/smarter-perspectives/6
52,https://www.hilcoglobal.com/smarter-perspectives/details/food-beverage/retail-seafood-demand-is-helping-to-offset-covid-19-foodservice-losses-but-aging-inventories-are-increasing-risk
53,https://www.hilcoglobal.com/docs/default-source/perspectives/auto-parts-perspective-y19-q04-2019.pdf?sfvrsn=48119fa3_0
54,https://www.hilcoglobal.com/smarter-perspectives/details/sba/podcast-optimizing-recovery-values-in-the-face-of-504-liquidations-due-to-the-covid-19-pandemic
55,https://www.hilcoglobal.com/docs/default-source/perspectives/article-9-sale-process-for-intangible-assets.pdf?sfvrsn=bf846ea2_0
56,https://www.hilcoglobal.com/smarter-perspectives/details/retail/podcast-electronics-appliance-industries-grapple-with-continued-supply-chain-bottleneck
57,https://www.hilcoglobal.com/docs/default-source/perspectives/metals-smarter-perspective_email.pdf?sfvrsn=a2d196a3_0
58,https://www.hilcoglobal.com/docs/default-source/perspectives/hcr212-415-smarter-perspective-mx--theater-seating77a700c156f5681a826dff00000cea79.pdf?sfvrsn=c65268a2_0
59,https://www.hilcoglobal.com/docs/default-source/case-study/understanding-true-profitability.pdf?sfvrsn=74f16da2_0
60,https://www.hilcoglobal.com/docs/default-source/perspectives/hospitality-smarter-perspective.pdf?sfvrsn=914f94a3_0
61,https://www.hilcoglobal.com/docs/default-source/perspectives/smarter-perspective-covid-19.pdf?sfvrsn=3c119fa3_0
62,https://www.hilcoglobal.com/smarter-perspectives/details/multiple-industries/a-look-at-continued-inflation-and-its-impact-on-a-group-of-key-industries
63,https://www.hilcoglobal.com/smarter-perspectives/details/real-estate/from-hindsight-to-foresight-lenders-revisit-loan-sales-to-quickly-monetize-non-core-cre-assets
64,https://www.hilcoglobal.com/docs/default-source/perspectives/parts-insight-y20-q01-katzrev.pdf?sfvrsn=a5f792a3_0
65,https://www.hilcoglobal.com/smarter-perspectives/details/retail/pulling-the-right-levers-to-drive-sustainable-operational-improvement-and-increased-sales
66,https://www.hilcoglobal.com/smarter-perspectives/details/the-challenging-landscape-ahead-for-the-energy-industry-and-monetization-of-its-highly-specialized-assets
67,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/aftermarket-parts-industry-exits-fourth-quarter-bracing-for-covid-19
68,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/podcast-outlook-for-electrification-of-the-auto-industry
69,https://www.hilcoglobal.com/smarter-perspectives/details/retail/transformational-change-and-crisis-costs-weigh-heavily-on-both-sides-in-stressed-and-distressed-retail-supplier-relationships
70,https://www.hilcoglobal.com/smarter-perspectives/details/health-care/appraisal-considerations-shifting-as-covid-19-disrupts-health-care-delivery
71,https://www.hilcoglobal.com/docs/default-source/perspectives/receivables-and-inventory-smarter-perspective.pdf?sfvrsn=812196a3_0
72,https://www.hilcoglobal.com/smarter-perspectives/details/enterprise-valuation/podcast-determining-impairments-despite-the-rebound-in-both-equity-and-debt-markets
73,https://www.hilcoglobal.com/smarter-perspectives/details/receivables/podcast-assisting-a-70-year-old-business-navigate-a-complex-bankruptcy-in-mexico
74,https://www.hilcoglobal.com/docs/default-source/perspectives/hcr2117-567-ipv4-addresses-smarter-perspective.pdf?sfvrsn=7f4f69a2_0
75,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/aftermarket-parts-industry-beginning-to-show-its-counter-cyclical-nature
76,https://www.hilcoglobal.com/docs/default-source/perspectives/retail-year-end_02032020.pdf?sfvrsn=74490a3_0
77,https://www.hilcoglobal.com/smarter-perspectives/details/retail/supply-chain-disruptions-and-labor-shortages-further-intensify-pressure-for-retailers-as-holidays-approach
78,https://www.hilcoglobal.com/docs/default-source/perspectives/cr20210922_hcr2137-705-hilco-perspectives-article--metals-market--steel-prices-wholesale.pdf?sfvrsn=77cc6ca2_0
79,https://www.hilcoglobal.com/smarter-perspectives/details/transportation/strong-pre-pandemic-demand-and-continued-solid-u.s.-economic-fundamentals-reveal-likely-recovery-path-for-transportation-industry-fleet-assets
80,https://www.hilcoglobal.com/docs/default-source/perspectives/20200501_transportation-and-covid_email.pdf?sfvrsn=c5ef90a3_2
81,https://www.hilcoglobal.com/smarter-perspectives/details/intellectual-property/article-9-sale-process-for-intangible-assets-a-cost-effective-efficient-option-for-disposition-of-collateral
82,https://www.hilcoglobal.com/smarter-perspectives/details/cannabis/keeping-pace-critical-for-cannabis-businesses-amid-strong-growth-and-technology-driven-advancements
83,https://www.hilcoglobal.com/docs/default-source/perspectives/health-care-perspective.pdf?sfvrsn=c44e91a3_2
84,https://www.hilcoglobal.com/smarter-perspectives/details/audiovisual/expertise-innovation-and-strong-relationships-key-to-unlocking-asset-value-in-mexico
85,https://www.hilcoglobal.com/smarter-perspectives/details/industrial/unforeseen-complexities-of-industrial-asset-disposition-warrant-careful-selection-of-a-turnkey-buyer
86,https://www.hilcoglobal.com/docs/default-source/default-document-library/hvs_tire_sp_article.pdf?sfvrsn=3f256fa2_0
87,https://www.hilcoglobal.com/docs/default-source/perspectives/pulling-the-right-levers-to-drive-sustainable-operational-improvement-and-increased-sales.pdf?sfvrsn=47ce6da2_6
88,https://www.hilcoglobal.com/docs/default-source/perspectives/auto-insight-y20-q02-(pdf).pdf?sfvrsn=184592a3_0
89,https://www.hilcoglobal.com/smarter-perspectives/details/sba/hilco-global-smarter-perspectives-podcast-series-sba-best-practices-in-problem-loan-management
90,https://www.hilcoglobal.com/smarter-perspectives/9
91,https://www.hilcoglobal.com/docs/default-source/perspectives/hcr2121-595-hilco-mx-master-and-substitute-services-smarter-perspective917c02c156f5681a826dff00000cea79.pdf?sfvrsn=38896aa2_0
92,https://www.hilcoglobal.com/smarter-perspectives/details/transportation/intermodal-chassis-market-demonstrates-pandemic-period-resilience
93,https://www.hilcoglobal.com/smarter-perspectives/details/disposition-of-collateral/podcast-exploring-the-many-nuances-of-the-article-9-sale-process
94,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/aftermarket-parts-industry-makes-the-most-of-a-bad-situation
95,https://www.hilcoglobal.com/smarter-perspectives/details/beauty-industry/the-complexion-of-cosmetics-and-skin-care-continues-its-evolutionary-course-through-the-pandemic
96,https://www.hilcoglobal.com/smarter-perspectives/details/wholesale/podcast-off-price-operators-are-rising-to-the-challenge
97,https://www.hilcoglobal.com/docs/default-source/perspectives/since-when-has-too-little-inventory-been-a-problem.pdf?sfvrsn=b3c56da2_0
98,https://www.hilcoglobal.com/docs/default-source/default-document-library/hg-142-sp_hws_off-price_article.pdf?sfvrsn=136ea2_0
99,https://www.hilcoglobal.com/docs/default-source/default-document-library/hvs_resale_sp_article.pdf?sfvrsn=f23b6fa2_0
100,https://www.hilcoglobal.com/docs/default-source/perspectives/audiovisual-industry-covid-smarter-perspective-email.pdf?sfvrsn=cae796a3_0
101,https://www.hilcoglobal.com/smarter-perspectives/details/indicators-suggest-modest-growth-for-craft-brewers-that-evolve-connect-and-prepare-now-for-post-pandemic-re-start
102,https://www.hilcoglobal.com/smarter-perspectives/details/intangible-assets/article-9-foreclosure-expertise
103,https://www.hilcoglobal.com/smarter-perspectives/details/retail/finding-certainty-in-an-uncertain-market
104,https://www.hilcoglobal.com/smarter-perspectives/details/hospitality/as-historic-revenue-declines-persist-timely-sale-may-be-best-course-of-action-for-struggling-hotel-owners
105,https://www.hilcoglobal.com/docs/default-source/perspectives/hcr216-470-retail-article-template-update-pdf.pdf?sfvrsn=17e368a2_0
106,https://www.hilcoglobal.com/docs/default-source/perspectives/hcr2130-670--class-8-truck-perspective9e7803c156f5681a826dff00000cea79.pdf?sfvrsn=378d6ba2_0
107,https://www.hilcoglobal.com/docs/default-source/case-study/sprinting-ahead-of-inflation-and-competition.pdf?sfvrsn=c3f16da2_0
108,https://www.hilcoglobal.com/smarter-perspectives/details/forestry/podcast-forestry-product-demand-and-industry-challenges
109,https://www.hilcoglobal.com/docs/default-source/perspectives/hcr2116-561-food-market-2021-smarter-perspective.pdf?sfvrsn=a16869a2_0
110,https://www.hilcoglobal.com/docs/default-source/perspectives/auto-part-insight_asset-smarter-y20-q03.pdf?sfvrsn=ea5e96a3_0
111,https://www.hilcoglobal.com/docs/default-source/default-document-library/hps_auto_supp_obso_sp_article.pdf?sfvrsn=a4af6fa2_0
112,https://www.hilcoglobal.com/docs/default-source/perspectives/hcr2122-610-hilco-perspectives-article--cannabis-market02c002c156f5681a826dff00000cea79.pdf?sfvrsn=ab356aa2_0
113,https://www.hilcoglobal.com/docs/default-source/default-document-library/hvs_chemical_sp_article.pdf?sfvrsn=47366fa2_0
114,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/changing-the-tire-in-2022
115,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/automotive-industry-braces-for-impact-actively-responds-to-covid-19
116,https://www.hilcoglobal.com/docs/default-source/perspectives/hcr2129-663-forestry-mid-21-smarter-perspectivea59e03c156f5681a826dff00000cea79.pdf?sfvrsn=c6b6ba2_0
117,https://www.hilcoglobal.com/docs/default-source/perspectives/restore-capital-covid19.pdf?sfvrsn=f7169fa3_0
118,https://www.hilcoglobal.com/smarter-perspectives/details/food-beverage/food-retailers-foodservice-providers-and-producers-grappling-with-distinct-challenges-amid-fallout-from-covid-19-and-uncertainty-of-pandemic-curve-decline-timeframe
119,https://www.hilcoglobal.com/smarter-perspectives/details/metals/podcast-steel-and-aluminum-industry-trends-leading-up-to-the-covid-19-crisis
120,https://www.hilcoglobal.com/smarter-perspectives/details/podcast-the-critical-changes-facing-the-chemical-industry-in-the-wake-of-the-global-pandemic
121,https://www.hilcoglobal.com/docs/default-source/perspectives/forestry-covid-20210805.pdf?sfvrsn=f8716ba2_0
122,https://www.hilcoglobal.com/smarter-perspectives/details/metals/the-evolving-story-of-steel-and-aluminum-tariffs
123,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/the-right-partner-expertise-and-relationships-are-critical-to-success-at-every-stage-of-business-in-mexico
124,https://www.hilcoglobal.com/smarter-perspectives/details/intellectual-property/hidden-asset-ipv4-address-blocks
125,https://www.hilcoglobal.com/smarter-perspectives/details/real-estate/lessons-learned-by-a-bank-oreo-asset-manager-during-the-great-recession
126,https://www.hilcoglobal.com/smarter-perspectives/details/manufacturing/monitoring-and-refreshing-your-predictive-s-op-models-is-essential-to-ensuring-supply-chain-efficiency-during-and-post-covid-19-crisis
127,https://www.hilcoglobal.com/docs/default-source/perspectives/microchips-a-mega-problem.pdf?sfvrsn=616c6ea2_2
128,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/since-when-has-too-little-inventory-been-a-problem
129,https://www.hilcoglobal.com/case-studies/details/enterprise-valuation/enhanced-analytics-and-reporting-help-drive-effective-integration
130,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/absolute-priority-hilco-automotive-experts-on-industry-s-response-to-covid-19
131,https://www.hilcoglobal.com/smarter-perspectives/details/retail/weighing-retail-inventory-monetization-options-is-critical-as-covid-19-persists
132,https://www.hilcoglobal.com/smarter-perspectives/details/retail/podcast-the-state-of-the-consumer-accounts-receivable-industry
133,https://www.hilcoglobal.com/smarter-perspectives/details/jewelry-industry/jewelry-trends-and-key-considerations-for-the-asset-based-financing-professional
134,https://www.hilcoglobal.com/docs/default-source/perspectives/hcr218-489-mx-smarter-perspective92a700c156f5681a826dff00000cea79.pdf?sfvrsn=235268a2_0
135,https://www.hilcoglobal.com/docs/default-source/perspectives/enterprise-valuation-smarter-perspective.pdf?sfvrsn=6cbc96a3_0
136,https://www.hilcoglobal.com/docs/default-source/perspectives/20200519_new-smarter-perspective-craft-brewers.pdf?sfvrsn=557d90a3_0
137,https://www.hilcoglobal.com/smarter-perspectives/details/real-estate/the-trailing-impacts-of-covid-19-present-a-window-for-small-businesses-and-landlords-to-seek-commercial-re-property-tax-relief-in-2021
138,https://www.hilcoglobal.com/docs/default-source/perspectives/loan-sales-smarter-perspective.pdf?sfvrsn=4ed795a3_0
139,https://www.hilcoglobal.com/docs/default-source/default-document-library/parts-insight-y20-q02-katz-(2).pdf?sfvrsn=214294a3_0
140,https://www.hilcoglobal.com/smarter-perspectives/details/receivables/the-critical-interplay-between-commercial-receivables-and-inventory-in-a-liquidation
141,https://www.hilcoglobal.com/docs/default-source/perspectives/supply-chain-disruptions-and-labor-shortages.pdf?sfvrsn=85086ca2_4
142,https://www.hilcoglobal.com/smarter-perspectives/14
143,https://www.hilcoglobal.com/docs/default-source/perspectives/automotive-industry-response-to-covid-19.pdf?sfvrsn=4f169fa3_0
144,https://www.hilcoglobal.com/smarter-perspectives/details/real-estate/podcast-covid-19-s-impact-on-the-fortunes-and-future-course-of-commercial-real-estate-in-the-u.s.-market
145,https://www.hilcoglobal.com/smarter-perspectives/details/retail/podcast-covid-19-retail-insights
146,https://www.hilcoglobal.com/smarter-perspectives/details/chemical/challenges-persist-in-the-chemical-industry-how-did-we-get-here-and-what-now
147,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/automotive-aftermarket-pleased-with-q2-results
148,https://www.hilcoglobal.com/docs/default-source/perspectives/01232020-forestry-article-marzouk_final.pdf?sfvrsn=eb6490a3_0
149,https://www.hilcoglobal.com/smarter-perspectives/details/food-beverage/real-challenges-real-solutions
150,https://www.hilcoglobal.com/smarter-perspectives/details/the-crisis-in-perspective
151,https://www.hilcoglobal.com/smarter-perspectives/details/transportation/class-8-truck-values-remain-strong-amid-supply-chain-constraints-but-warrant-close-lender-monitoring
152,https://www.hilcoglobal.com/smarter-perspectives/details/forestry/the-toll-of-taxes-tariffs-on-u.s.-housing-and-the-lumber-market
153,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/the-u.s.-automotive-industry-ends-the-year-on-a-positive-note
154,https://www.hilcoglobal.com/docs/default-source/perspectives/hg-110-hg-gh_restaurant_article_1b.pdf?sfvrsn=cae36ea2_0
155,https://www.hilcoglobal.com/smarter-perspectives/details/receivables/hilco-global-smarter-perspectives-podcast-series-inventory-receivables
156,https://www.hilcoglobal.com/docs/default-source/default-document-library/hg-169-sp_auto_insight_q1_22_article.pdf?sfvrsn=c3c660a2_0
157,https://www.hilcoglobal.com/smarter-perspectives/details/food-beverage/podcast-how-restaurant-operators-can-manage-through-a-multitude-of-continued-covid-driven-challenges
158,https://www.hilcoglobal.com/docs/default-source/perspectives/hcr2140-716-automotive-aftermarket-q2.pdf?sfvrsn=16a36ca2_0
159,https://www.hilcoglobal.com/docs/default-source/perspectives/q2-2021-chassis-market.pdf?sfvrsn=126b6ba2_0
160,https://www.hilcoglobal.com/smarter-perspectives/details/real-estate/the-evolution-of-the-new-mall-lease
161,https://www.hilcoglobal.com/docs/default-source/perspectives/20210421_hcr2114-552-jewelry-trends-smarter-perspective.pdf?sfvrsn=517d69a2_0
162,https://www.hilcoglobal.com/smarter-perspectives/details/sba/podcast-504-liquidation-best-practices
163,https://www.hilcoglobal.com/docs/default-source/perspectives/hilco-tax-appeals-smarter-perspective_email.pdf?sfvrsn=b72396a3_0
164,https://www.hilcoglobal.com/docs/default-source/perspectives/energy-smarter-perspective.pdf?sfvrsn=fab096a3_0
165,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/weight-of-chip-shortage-reaches-tipping-point
166,https://www.hilcoglobal.com/docs/default-source/perspectives/auto-insight-q4---smarter-perspective.pdf?sfvrsn=f73397a3_0
167,https://www.hilcoglobal.com/case-studies/details/enterprise-valuation/understanding-true-profitability-impacts-on-pricing-and-production
168,https://www.hilcoglobal.com/smarter-perspectives/details/podcast-ian-fredericks-on-covid-s-continuing-challenges-for-retailers
169,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/2020-will-be-remembered-as-the-most-challenging-year-ever
170,https://www.hilcoglobal.com/smarter-perspectives/details/manufacturing/podcast-cleaning-up-a-messy-distressed-asset-saving-shop-vac
171,https://www.hilcoglobal.com/smarter-perspectives/details/chemical/the-good-bad-and-ugly-of-the-chemical-market-in-the-age-of-covid-19
172,https://www.hilcoglobal.com/docs/default-source/perspectives/hcr2121-596-q1-2021-autoparts.pdf?sfvrsn=17f36aa2_0
173,https://www.hilcoglobal.com/docs/default-source/perspectives/the-complexion-of-cosmetics.pdf?sfvrsn=dd426ca2_4
174,https://www.hilcoglobal.com/docs/default-source/perspectives/chassis-market-perspective_final.pdf?sfvrsn=3f8b92a3_0
175,https://www.hilcoglobal.com/smarter-perspectives/3
176,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/so-is-covid-19-good-or-bad-for-aftermarket-parts
177,https://www.hilcoglobal.com/docs/default-source/perspectives/hilco-auction-theory---mx---smarter-perspective.pdf?sfvrsn=f55b97a3_0
178,https://www.hilcoglobal.com/smarter-perspectives/details/forestry/shifting-housing-preferences-and-online-shopping-growth-drive-forestry-products-market-demand
179,https://www.hilcoglobal.com/smarter-perspectives/details/retail/putting-the-resale-in-retail
180,https://www.hilcoglobal.com/docs/default-source/default-document-library/hg-151-sp_auto_am_q4_21_articlea83c07c156f5681a826dff00000cea79.pdf?sfvrsn=1c96fa2_0
181,https://www.hilcoglobal.com/docs/default-source/perspectives/hg-141-sp_auto_am_q3_21_article.pdf?sfvrsn=228e6ea2_0
182,https://www.hilcoglobal.com/smarter-perspectives/details/receivables/master-and-substitute-servicers-provide-creditor-bondholder-protection-when-things-go-awry
183,https://www.hilcoglobal.com/case-studies/details/automotive/sprinting-ahead-of-inflation-and-competition
184,https://www.hilcoglobal.com/smarter-perspectives/details/real-estate/hilco-global-asset-smarter-perspective-podcast-series-note-loan-sales
185,https://www.hilcoglobal.com/docs/default-source/perspectives/hilco-seafood-smarter-perspective.pdf?sfvrsn=e17a97a3_0
186,https://www.hilcoglobal.com/smarter-perspectives/7
187,https://www.hilcoglobal.com/smarter-perspectives/details/retail/addressing-complex-supply-chain-and-distribution-challenges
188,https://www.hilcoglobal.com/smarter-perspectives/details/metals/wait-my-steel-costs-how-much
189,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/podcast-helping-a-major-auto-parts-wholesaler-retailer-end-operations-in-mexico
190,https://www.hilcoglobal.com/smarter-perspectives/12
191,https://www.hilcoglobal.com/smarter-perspectives/1
192,https://www.hilcoglobal.com/smarter-perspectives/details/sba/podcast-sba-best-practices-in-debtor-workouts-and-note-sales
193,https://www.hilcoglobal.com/docs/default-source/perspectives/20200501_autoparts-covid_email.pdf?sfvrsn=5fef90a3_0
194,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/microchips-a-mega-problem
195,https://www.hilcoglobal.com/docs/default-source/perspectives/hcr2121-599-hilco-industrial-acquisitions-smarter-perspective-final689202c156f5681a826dff00000cea79.pdf?sfvrsn=c1676aa2_0
196,https://www.hilcoglobal.com/docs/default-source/perspectives/smarter-perspective-oreo-lessons-from-great-recession.pdf?sfvrsn=69179fa3_0
197,https://www.hilcoglobal.com/smarter-perspectives/details/analytics-and-automation/podcast-how-enhanced-analytics-and-reporting-can-help-drive-effective-integration
198,https://www.hilcoglobal.com/smarter-perspectives/13
199,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/the-u.s.-automotive-industry-show-signs-of-optimism-in-the-third-quarter
200,https://www.hilcoglobal.com/smarter-perspectives/details/intellectual-property/best-practices-for-valuation-assertion-and-monetization-of-technology-patent-assets
201,https://www.hilcoglobal.com/smarter-perspectives/5
202,https://www.hilcoglobal.com/smarter-perspectives/details/retail/innovative-solutions-help-address-ongoing-off-price-supply-chain-challenges
203,https://www.hilcoglobal.com/smarter-perspectives/details/transportation/podcast-how-the-hilco-s-monetization-engine-drove-h19-to-the-next-level
204,https://www.hilcoglobal.com/smarter-perspectives/details/food-beverage/large-price-fluctuations-impact-food-markets
205,https://www.hilcoglobal.com/docs/default-source/perspectives/auto-insight_asset-smarter.pdf?sfvrsn=257f95a3_0
206,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/limiting-the-potential-for-supplier-obsolescence-in-the-rapidly-evolving-automotive-industry
207,https://www.hilcoglobal.com/smarter-perspectives/details/automotive/the-automotive-aftermarket-remains-cautiously-optimistic
